source,city,type,title,price,size,phone,link,date
propertypro,Nigeria,sale,"4 bedroom Massionette, House in Ikoyi Lagos | Massionette, House for sale in Ikoyi | Massionette, House in Ikoyi | 4 bedroom",850000000,Unknown,N/A,https://propertypro.ng/property/4-bedroom-house-for-sale-ikoyi-lagos-4QBVY,2026-09-24
propertypro,Nigeria,sale,"4 bedroom Massionette, House in Lekki Phase 1 Lekki Lagos | Massionette, House for sale in Lekki | Massionette, House in Lekki | 4 bedroom",550000000000,Unknown,N/A,https://propertypro.ng/property/4-bedroom-house-for-sale-lekki-phase-1-lekki-lagos-5QEGE,2026-09-24
propertypro,Nigeria,sale,"2 bedroom Massionette, House in Freedom Way Lekki Lagos | Massionette, House for sale in Lekki | Massionette, House in Lekki | 2 bedroom",300000000,Unknown,N/A,https://propertypro.ng/property/2-bedroom-house-for-sale-freedom-way-lekki-lagos-2QBUN,2026-09-24
propertypro,Nigeria,sale,"4 bedroom Massionette, House in Lekki Phase 1 Lekki Lagos | Massionette, House for sale in Lekki | Massionette, House in Lekki | 4 bedroom",550000000,Unknown,N/A,https://propertypro.ng/property/4-bedroom-house-for-sale-lekki-phase-1-lekki-lagos-9QBUS,2026-09-24
propertypro,Nigeria,sale,"4 bedroom Massionette, House in Lekki Phase 1 Lekki Lagos | Massionette, House for sale in Lekki | Massionette, House in Lekki | 4 bedroom",550000000,Unknown,N/A,https://propertypro.ng/property/4-bedroom-house-for-sale-lekki-phase-1-lekki-lagos-7QBUS,2026-09-24
npc,Abuja,sale,4 Bedroom Terrace Triplex with an Attached BQ,450000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,5 Bedroom Fully Detached Duplex with Swimming Pool and BQ,250000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Newly Built 4 Bedroom Fully Detached Duplex with a Room BQ,220000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Self Compound 3 Bedroom Terraced Duplex,120000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Best Value 3 Bedroom Self Compound Terrace Duplex,105000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Lovely 4 Bedroom Duplex with a BQ with a Very Secured Estate,220000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Beautiful 5 Bedroom Fully Detached Duplex with a BQ and a Pool,250000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Executive 4-Bedrooms Semi-Detached Duplex with BQ,220000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Lovely 5 Bedroom Duplex with a BQ Within a Secured Estate,230000000,Unknown,N/A,N/A,2026-09-24
npc,Abuja,sale,Block of 8 X 2 Bedroom Flats,285000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Luxurious 4-Bedrooms Semi-Detached Duplex with BQ,220000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Newly Built 4 Bedroom Duplex with a BQ,230000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Stunning 3 Bedroom Duplex with All Rooms Ensuite,120000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,A 2 Bedroom Carcass Residential Storey Building,60000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,"Elegant 4 Bedroom Terrace Duplex with a Room BQ, Swimming Pool",240000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Nicely Built 4 Bedroom Terrace Duplex in a Secured Estate,125000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Amazing 4 Bedroom Duplex with a BQ,170000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,5 Bedroom Semi-Detached House,1400000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,5 Bedroom Duplex,350000000,Unknown,N/A,N/A,2026-09-24
npc,Lagos,sale,Very Spacious 5 Bedroom Duplex,650000000,Unknown,N/A,N/A,2026-09-24
jiji,Oshimili North,land-and-plots-for-sale,Residential Land for Sale,"₦ 35,000,000",Unknown,See Listing,https://jiji.ng/oshimili-north/land-and-plots-for-sale/residential-land-for-sale-qhfnJXSB52PURS6VlwHgyD3C.html,2026-09-24
jiji,Obi Ngwa,land-and-plots-for-sale,Distress 2 Plots of Land for Sale at Aba,"₦ 5,000,000",Unknown,See Listing,https://jiji.ng/obi-ngwa/land-and-plots-for-sale/distress-2-plots-of-land-for-sale-at-aba-sgAeHn4zXr5KA7zEFssRIRZT.html,2026-09-24
jiji,Apo District,land-and-plots-for-sale,Buy and Build Estate Land in Apo Waru,"₦ 33,000,000",250 sqm,See Listing,https://jiji.ng/apo-district/land-and-plots-for-sale/buy-and-build-estate-land-in-apo-waru-iOkT1EbdBNlLhSOGqCxo1Wk2.html,2026-09-24
jiji,Apo District,land-and-plots-for-sale,Buy and Build Estate Land in Apo Waru,"₦ 60,000,000",450 sqm,See Listing,https://jiji.ng/apo-district/land-and-plots-for-sale/buy-and-build-estate-land-in-apo-waru-aanwGbhAixn2bmLsTU1k5u4G.html,2026-09-24
jiji,Kuje,land-and-plots-for-sale,1000sqm of an Estate Land in Kuje,"₦ 16,000,000",1000 sqm,See Listing,https://jiji.ng/kuje/land-and-plots-for-sale/1000sqm-of-an-estate-land-in-kuje-zhm6F7Cu6PCiv73zyUsuM8s7.html,2026-09-24
jiji,Oshimili North,land-and-plots-for-sale,Residential Land for Sale,"₦ 20,000,000",Unknown,See Listing,https://jiji.ng/oshimili-north/land-and-plots-for-sale/residential-land-for-sale-45eakNKPlYLnjShj0H13W7J3.html,2026-09-24
jiji,Oshimili North,land-and-plots-for-sale,Residential/Commercial Land for Sale,"₦ 90,000,000",Unknown,See Listing,https://jiji.ng/oshimili-north/land-and-plots-for-sale/residential-commercial-land-for-sale-BclcjOMzcgfRfy2LrXy5pWUl.html,2026-09-24
jiji,Karsana,land-and-plots-for-sale,Eco-View Estate Karsana,"₦ 26,400,000",Unknown,See Listing,https://jiji.ng/karsana/land-and-plots-for-sale/eco-view-estate-karsana-zyvGrj5sHfzKbQIIECZRTFuN.html,2026-09-24
jiji,Asokoro,land-and-plots-for-sale,Strategic Plot in Asokoro,"₦ 2,000,000,000",Unknown,See Listing,https://jiji.ng/asokoro/land-and-plots-for-sale/strategic-plot-in-asokoro-A7dGFZPOf9iwOvyGNI8F1xAP.html,2026-09-24
jiji,Ado-Odo/Ota,land-and-plots-for-sale,"Plot Palm Rich Estate Phase 7, Ado-Odo, Ota","₦ 2,500,000",Unknown,See Listing,https://jiji.ng/ado-odo-ota/land-and-plots-for-sale/plot-palm-rich-estate-phase-7-ado-odo-ota-p4tFu76ip1kpAT0EeRA1Ml2Q.html,2026-09-24
jiji,Ibadan,houses-apartments-for-sale,"4bdrm Duplex in Oluyole Estate, Ibadan for sale","₦ 300,000,000",Unknown,See Listing,https://jiji.ng/ibadan/houses-apartments-for-sale/4bdrm-duplex-in-oluyole-estate-ibadan-for-sale-5u9cHePtGUvIifXzHNvfvqZt.html,2026-09-24
jiji,Akala Express,houses-apartments-for-sale,"1bdrm Apartment in Golden Palace, Akala Express for sale","₦ 1,100,000",Unknown,See Listing,https://jiji.ng/akala-express/houses-apartments-for-sale/1bdrm-apartment-in-golden-palace-akala-express-for-sale-zqo0kkYbvquul3ULINvJGqbI.html,2026-09-24
jiji,Lugbe District,houses-apartments-for-sale,"Furnished 4bdrm Duplex in River Park Estate, Lugbe District for sale","₦ 298,000,000",Unknown,See Listing,https://jiji.ng/lugbe/houses-apartments-for-sale/furnished-4bdrm-duplex-in-river-park-estate-lugbe-district-for-sale-byC1U1kMJYdITWkX3fIbQt1H.html,2026-09-24
jiji,FHA,houses-apartments-for-sale,"20bdrm Block of Flats in Uju Block, FHA for sale","₦ 57,000,000",Unknown,See Listing,https://jiji.ng/fha/houses-apartments-for-sale/20bdrm-block-of-flats-in-uju-block-fha-for-sale-W3ND9eDpYxTVlVDEKIxpac2.html,2026-09-24
jiji,Osapa london,houses-apartments-for-sale,Furnished 5bdrm Duplex in Osapa London for sale,"₦ 1,100,000,000",Unknown,See Listing,https://jiji.ng/osapa-london/houses-apartments-for-sale/furnished-5bdrm-duplex-in-osapa-london-for-sale-kdFBHdJMHogIuJZr4ejTfVAR.html,2026-09-24
jiji,Karsana,houses-apartments-for-sale,"3bdrm Bungalow in Efab Verizon, Karsana for sale","₦ 175,000,000",Unknown,See Listing,https://jiji.ng/karsana/houses-apartments-for-sale/3bdrm-bungalow-in-efab-verizon-karsana-for-sale-a64C4RW5gMRU3TcVr5PSRFT5.html,2026-09-24
jiji,Ijede / Ikorodu,houses-apartments-for-sale,"3bdrm Bungalow in Igbe-Ayeni, Ijede / Ikorodu for sale","₦ 35,000,000",Unknown,See Listing,https://jiji.ng/ikorodu-ijede/houses-apartments-for-sale/3bdrm-bungalow-in-igbe-ayeni-ijede-ikorodu-for-sale-2H6dgidTTx6XU5od2afFx2io.html,2026-09-24
jiji,Ibadan,houses-apartments-for-sale,"3bdrm Duplex in Carlton Gate Akobo, Ibadan for sale","₦ 135,000,000",481 sqm,See Listing,https://jiji.ng/ibadan/houses-apartments-for-sale/3bdrm-duplex-in-carlton-gate-akobo-ibadan-for-sale-a2QcndR82ZE8alCzVirPwEmz.html,2026-09-24
jiji,Magodo,houses-apartments-for-sale,5bdrm Duplex in Magodo for sale,"₦ 450,000,000",Unknown,See Listing,https://jiji.ng/magodo/houses-apartments-for-sale/5bdrm-duplex-in-magodo-for-sale-1nqnjWGtkVMNFXFVjKhv0C0m.html,2026-09-24
jiji,Magodo,houses-apartments-for-sale,5bdrm Duplex in Magodo Phase2 for sale,"₦ 850,000,000",Unknown,See Listing,https://jiji.ng/magodo/houses-apartments-for-sale/5bdrm-duplex-in-magodo-phase2-for-sale-cJW0fZ3z7eq17PbaxeCDPkL4.html,2026-09-24
nairaland,Nigeria,listing,LEKKI AVANA PHASE 2: Sales Closing In 8 Days | Bungalow House For Sale,See Post,Unknown,See Post,https://www.nairaland.com/8754280/lekki-avana-phase-2-sales#140733888,2026-09-24
nairaland,Nigeria,listing,Luxury Land With Excision At CANAAN ESTATE GBOGIJE,"₦24,000,000",500 sqm,See Post,https://www.nairaland.com/8753943/luxury-land-excision-canaan-estate#140729650,2026-09-24
nairaland,Nigeria,listing,Lekki Avana Phase 2: Sales About To Close | Bungalow House For Sale In Lekki,See Post,Unknown,See Post,https://www.nairaland.com/8752895/lekki-avana-phase-2-sales#140714596,2026-09-24
nairaland,Nigeria,listing,What Llms Could Change About Property Search In Nigeria,See Post,Unknown,See Post,https://www.nairaland.com/8752871/what-llms-could-change-property#140714271,2026-09-24
nairaland,Nigeria,listing,Garutech Customer-service Knowledge Base — Spray Booths & Garage Equipment.,See Post,Unknown,See Post,https://www.nairaland.com/8752840/garutech-customer-service-knowledge-base-spray#140713886,2026-09-24
nairaland,Nigeria,listing,Luxury C Of O Land For Sale At Oakley Court Idera Scheme Eleko,"₦52,000,000",3000 sqm,See Post,https://www.nairaland.com/8752683/luxury-c-o-land-sale#140711808,2026-09-24
nairaland,Nigeria,listing,5bedroom Terrace Duplex House+2bqs Swimmingpool For Sale In Banana Island Ikoyi,See Post,Unknown,See Post,https://www.nairaland.com/8751816/5bedroom-terrace-duplex-house-2bqs#140700822,2026-09-24
nairaland,Nigeria,listing,Hot Houses For Rent & Sale In Ikorodu & Ogijo - Lagos State,See Post,Unknown,09076149495,https://www.nairaland.com/8751487/hot-houses-rent-sale-ikorodu#140693760,2026-09-24
nairaland,Nigeria,listing,"How To Find Houses, Land And Property In Nigeria Without Wasting Time",See Post,Unknown,See Post,https://www.nairaland.com/8751089/how-find-houses-land-property#140686594,2026-09-24
nairaland,Nigeria,listing,House Clearance/relocation Sale In Lagos,See Post,Unknown,09161082525,https://www.nairaland.com/8750278/house-clearance-relocation-sale-lagos#140673824,2026-09-24
nairaland,Nigeria,listing,RO Membrane Price: 7 Factors That Affect Replacement Cost,See Post,Unknown,See Post,https://www.nairaland.com/8749830/ro-membrane-price-7-factors#140667331,2026-09-24
nairaland,Nigeria,listing,Luxury C Of O Land For Sale At Oakley Court Idera Scheme Eleko,"₦52,000,000",3000 sqm,See Post,https://www.nairaland.com/8749568/luxury-c-o-land-sale#140663540,2026-09-24
nairaland,Nigeria,listing,4bedroom Semi-detached Duplex House With Bq For Sale In Orchid Lekki Lagos,See Post,Unknown,See Post,https://www.nairaland.com/8749365/4bedroom-semi-detached-duplex-house-bq#140660360,2026-09-24
nairaland,Nigeria,listing,Looking To Buy A House In Mowe: See This Property At Bluestone Treasure Estate,See Post,600 sqm,08029562694,https://www.nairaland.com/8747890/looking-buy-house-mowe-see#140636227,2026-09-24
nairaland,Nigeria,listing,Why Are People Buying Properties In Mowe?,See Post,600 sqm,See Post,https://www.nairaland.com/8747821/why-people-buying-properties-mowe#140635182,2026-09-24
nairaland,Nigeria,listing,"3-Bedroom Bungalow Houses In Mowe Town, Ogun For Sale",See Post,600 sqm,See Post,https://www.nairaland.com/8747794/3-bedroom-bungalow-houses-mowe-town#140634969,2026-09-24
nairaland,Nigeria,listing,Is Lekki Avana 2 Worth Your Money?: Bungalow House For Sale In Ibeju Lekki,See Post,Unknown,See Post,https://www.nairaland.com/8747780/lekki-avana-2-worth-money#140634795,2026-09-24
nairaland,Nigeria,listing,Luxury Land For Sale With Governor's Consent - Alphamark Elite Court Ibeju Lekki,See Post,500 sqm,See Post,https://www.nairaland.com/8747609/luxury-land-sale-governors-consent#140633114,2026-09-24
nairaland,Nigeria,listing,"Newly Built 5-bedroom Fully Detached Duplex + Gym For Sale In Egbeda, Lagos",See Post,Unknown,07069604726,https://www.nairaland.com/8747561/newly-built-5-bedroom-fully-detached#140632594,2026-09-24
nairaland,Nigeria,listing,5bedroom Semi-detached Duplex House With Bq For Sale In Ikeja GRA Lagos,See Post,837 sqm,See Post,https://www.nairaland.com/8745595/5bedroom-semi-detached-duplex-house-bq#140599306,2026-09-24
nairaland,Nigeria,listing,"These Zylus Houses Are Now Over ₦20M Cheaper | House For Sale In LEKKI, LAGOS",See Post,1500 sqm,See Post,https://www.nairaland.com/8745360/these-zylus-houses-now-over#140596006,2026-09-24
nairaland,Nigeria,listing,4bedroom Terrace House+bq Penthouse Elevator For Sale Banana Island Ikoyi Lagos,See Post,Unknown,See Post,https://www.nairaland.com/8745002/4bedroom-terrace-house-bq-penthouse#140591532,2026-09-24
nairaland,Nigeria,listing,"Woman Sells Her Twins, Steals 19 Children In Oyo, Caught By Police (Video, Pics)",See Post,Unknown,See Post,https://www.nairaland.com/8744782/woman-sells-twins-steals-19#140587796,2026-09-24
nairaland,Nigeria,listing,Luxury Serviced Plot Of Land For Sale At Gold Mine City Estate Epe Lagos,See Post,Unknown,See Post,https://www.nairaland.com/8744590/luxury-serviced-plot-land-sale#140585325,2026-09-24
nairaland,Nigeria,listing,"Topnotch Finished 1, Bedroom With GYM House, Elevator & Swimming Pool For Sale",See Post,Unknown,See Post,https://www.nairaland.com/8744088/topnotch-finished-1-bedroom-gym#140577728,2026-09-24
nairaland,Nigeria,listing,"Topnotch Finished 1, Bedroom With GYM House, Elevator & Swimming Pool For Sale",See Post,Unknown,See Post,https://www.nairaland.com/8744070/topnotch-finished-1-bedroom-gym#140577444,2026-09-24
nairaland,Nigeria,listing,Exquisite C Of O Land For Sale - Oakley Court Idera Scheme Eleko,See Post,Unknown,See Post,https://www.nairaland.com/8743862/exquisite-c-o-land-sale#140575240,2026-09-24
nairaland,Nigeria,listing,Affordable Luxury Land For Sale At B3 GARDENS IBADAN Hi,"₦500,000",450 sqm,See Post,https://www.nairaland.com/8752421/affordable-luxury-land-sale-b3#140708388,2026-09-24
nairaland,Nigeria,listing,Prime Luxury Land For Sale At Monarch City Residence ELEYELE IBADAN,See Post,500 sqm,See Post,https://www.nairaland.com/8752300/prime-luxury-land-sale-monarch#140706494,2026-09-24
nairaland,Nigeria,listing,Fertile Agricultural Farmland For Sale At Naija Palm Legacy Lagos Ibadan Express,See Post,Unknown,See Post,https://www.nairaland.com/8749289/fertile-agricultural-farmland-sale-naija#140657962,2026-09-24
